-1.0774783,-0.9258142,-1.4153151,-1.1096433,-1.0752353,-1.3668483,-0.6971635,0.6149197,-0.3189742,0.5930507,1.4725995,1.7746167,0.7279183,0.1681019,0.2198967,0.4688007,0.1627438,1.3524605,1.3265124,0.4589756,-0.6762743
-0.6134593,-1.1045342,-1.4055982,-0.8070003,-0.4686598,-1.4535529,-0.7694501,0.4094084,-1.0327436,0.7416605,0.4507733,1.7503787,0.8238216,0.4426667,-0.4026458,1.2474799,0.6148165,1.2559797,1.2708869,0.7480072,-1.0478419
0.225511,1.915988,3.0570985,1.1605011,0.3438935,-0.319028,-0.3346829,-0.8560166,-0.7200339,-0.1058188,-0.3920439,-0.3122131,-0.4928455,-0.5769626,-0.0918103,-0.3928295,-0.6938312,-0.8297003,-0.3568128,-1.1963042,0.5312
-0.8006571,-0.7530218,-0.7544418,-0.8615718,-0.7358238,-0.4124944,-0.5375875,1.0134994,-0.6798886,-0.8856124,2.0038661,2.1282454,0.1305805,-0.249761,-0.5539525,0.6014405,0.0851627,1.7359293,0.7999081,0.339812,-1.0728714
-0.0333693,1.6164647,3.5738299,-0.3729537,-0.1326521,-0.2654939,-0.0769251,-0.4109786,0.2704995,-0.8320118,-0.4881257,0.4564773,-0.692508,-0.0973977,-0.4880807,0.1959464,-0.4701652,-0.4801924,-0.4544001,-1.2533091,0.1017046
-0.9806705,-1.2652965,-0.7970399,-1.3920448,-0.8354905,-1.1198288,-0.3042308,0.1666795,-0.4298624,1.3003481,0.6898754,-0.2329993,1.7206434,0.3702772,0.772312,1.1966775,-0.2824892,0.4237817,1.5053284,1.2020159,-1.1422428
0.2438662,-0.7305247,0.9226144,-0.0263506,3.4566392,-0.0130653,1.6568446,-0.2262523,-0.6742822,-0.4075318,-0.4988829,-0.651034,0.5858872,-0.4595252,-0.3513611,-0.6910158,-0.5627869,-0.3161005,-0.6382495,-0.5733817,-0.465703
2.2797415,0.0422101,0.2761144,1.4838132,0.3812992,0.8191111,1.7411279,-1.3138427,0.362591,-0.1262064,-0.1064418,-0.4232385,-0.5745114,-0.5279513,0.4084764,-0.1894533,-0.700805,-1.044951,-0.6761721,-1.5939007,-1.1116068
0.3770759,-0.5132285,0.2516104,-0.652695,-0.6242475,-0.0577945,1.4133974,2.0389713,1.678662,1.2224836,-0.6219297,-1.1015598,-1.2519321,0.6901797,0.2086993,-0.7106321,-0.7654228,-0.0717219,-1.822129,-0.3587444,0.1575343
-0.2070576,-0.5702007,1.148771,-0.1797255,3.8343634,-0.527362,1.0936026,-0.4957652,-0.2534951,-0.4057838,-0.1944766,-0.2984611,-0.0589882,-0.5324122,-0.4601005,-0.3961229,-0.516438,-0.0342424,-0.4810832,-0.2909962,-0.5177606
-0.6219402,-0.5623227,-1.3050755,-1.1397237,-0.769583,-1.3209451,-0.9118872,0.0231367,-0.5342225,0.7485589,0.814501,2.731674,0.4179948,0.009248,-0.3000511,0.607854,0.5006581,0.9754761,1.1902667,0.7199789,-0.6341955
0.0340263,-0.2995244,0.3671943,-0.0433354,3.5016344,0.3144525,1.9208161,-0.5587963,-0.4467754,-0.4143845,-0.604886,-0.5782929,0.3367843,-0.5331088,-0.0928804,-0.7930491,-0.5084277,-0.4124771,-0.54124,-0.5753045,-0.509956
-0.3605267,0.0561826,0.8643965,-1.0606921,0.1346829,0.446509,-0.8481895,0.563285,3.5842968,0.0973304,-0.7338294,-0.5590158,-0.7612756,-0.5284403,-0.6439008,-1.0137597,-0.3312814,-0.046638,-0.2573626,0.4642343,0.5862669
-0.7587022,-1.1397649,-1.0006018,-0.2650131,0.7354346,-0.7429395,-0.3115327,1.8848559,-1.209698,-1.1171605,1.2272211,0.6539275,-0.0308084,-0.0505383,-0.5388675,0.4777823,-0.0120747,1.7206737,0.4230137,1.6221407,-1.1748354
-0.8040384,-0.8030239,0.7291497,-1.4154022,-0.6890679,-1.2679607,0.1459176,0.0860835,-0.5131097,0.1015107,1.2708081,0.886363,2.3779173,-0.0213072,1.6781582,0.4094161,-0.3772897,-0.1258091,0.421357,-0.0928241,-1.5538542
-0.2078469,-0.8229359,0.3688915,-0.591421,-0.2813172,-0.986927,-0.8468305,0.0981993,-1.1079142,-0.7727042,2.7533014,-0.0690886,0.3310246,0.2117286,1.3345028,1.5162318,-0.0831669,0.9898453,0.5638095,-0.5499678,-1.3323342
-0.5882272,-0.993655,0.4493157,-1.0850959,-0.5097901,-0.9715846,-0.9611063,0.2839043,-0.264151,0.0973506,0.9508066,0.1912898,2.9522397,0.1385518,0.3369251,1.7332372,-0.4221453,0.0358406,0.5628561,-0.1835926,-1.2986654
0.7781678,0.3524566,1.9687917,-0.0344686,1.0702342,0.5574275,-0.5771624,1.2688772,1.1814518,0.0668356,0.0480552,-1.7575296,-1.222598,-1.1624106,-0.7402993,-1.1118061,-0.5684828,0.053122,-1.0272411,-0.7673539,0.9606718
0.4460596,0.9127648,1.8063955,1.3015996,0.2042009,-0.2689876,0.9675751,-1.3636709,0.0842969,-0.3645297,-1.1483641,0.9807509,0.0804518,-0.6471863,-0.2235624,-1.1303629,-1.473943,-0.9571421,0.3522496,-1.329167,1.3980007
-0.5991804,-0.9986019,-1.3682256,-0.704886,-0.6157495,-1.2630876,-0.1470618,0.24955,-1.1719216,0.6457146,2.1495307,1.2026587,0.3678692,0.4755883,-0.2943473,0.7325805,0.5619827,1.0371641,1.1130141,0.7215523,-1.4967988
-1.1542497,-0.9212958,-0.4875582,-1.0025435,-0.7064279,-0.7380063,-0.768668,2.1321558,-0.5636072,-0.5425284,0.3266352,0.6238038,0.8254451,2.1039504,-0.206933,0.2165333,1.3827138,0.7272107,0.7035891,-0.5409417,-0.9340045
0.9029897,2.401461,0.0076309,2.1981419,0.4149097,0.7447375,0.1288081,-0.4754917,-0.2468241,-0.7279388,-0.9223273,-0.3718994,-1.0132783,-0.4946846,-0.5851671,-0.9328666,-0.7099935,-0.981538,-0.4929809,-0.6009378,1.2224069
-0.5198023,-0.6946708,-0.7799305,-0.1264085,-0.1732735,2.7970108,0.7548098,0.581618,-0.7089019,2.634452,-0.522429,-0.6052578,-0.585816,-0.2660432,-0.199683,-0.5774411,-0.4199957,0.316671,-0.7397667,-0.3899241,-0.1517077
-0.4156158,-0.6398729,-0.5398385,-0.8938407,-0.0515486,-0.9934308,0.1636767,0.5403241,0.5056333,-0.636659,-0.2922745,-0.713311,1.3557056,-0.6752625,0.942784,2.4476305,2.2118745,-0.6033991,-0.8504088,0.1937102,-0.7597595
-0.9346584,-0.8791146,-0.7447475,-1.1183888,-0.470413,-0.7988553,-0.7705686,2.4813503,-0.344979,-0.4514374,0.5925619,1.6718585,-0.0902195,1.8975606,-0.0571832,0.1021516,0.6680072,0.1613944,0.7519429,-0.5353049,-0.7277761
0.7383211,-0.4980604,-0.6882631,-0.165045,-0.0844664,-0.4035149,-0.0884215,-0.170149,3.5725583,1.1402173,-0.5871682,-0.7940573,-0.537032,-0.5218662,-0.2061906,-0.3125484,-0.5634155,1.2806452,-0.6550744,-0.2157372,-0.5760496
0.3865456,-0.9206438,-0.8997683,-1.2443413,-0.3222546,0.0155794,-0.4557092,-0.0368968,1.0914464,-0.7862503,-1.1835851,-0.8597344,1.3198331,-0.4415259,0.6449817,1.4816143,0.3686208,-0.4350859,-0.8547263,2.3707701,1.0783602
-0.6917224,-0.976627,-0.8098453,-0.9743002,-0.6106692,-0.5559132,-0.8454626,2.9517959,-0.5867042,0.610232,1.2815746,0.0904103,1.6686089,0.0395195,-0.0128973,-0.0446654,-0.3572673,0.9309475,-0.218721,0.1567415,-0.7961136
-0.1849761,1.081402,0.0671859,1.1324138,1.84248,-0.5852421,1.1898181,-0.1231843,-1.6407593,-1.0846892,1.4251029,-0.4720758,-1.7935066,-0.9449686,0.3949216,0.7274304,0.2190985,-0.0220664,-0.407954,-1.0952517,0.105376
-0.2216683,-0.3993584,1.3018098,-0.1346129,1.3866293,-0.0341212,0.2613302,0.9115357,2.9120873,0.4424539,-0.6451062,-0.8979487,-0.9602452,0.0490844,-0.6326947,-1.2634151,0.0798195,-0.223599,-0.6623157,-1.2132341,-0.6990393
-0.2938648,0.4032491,0.8999012,0.3742574,1.9121824,2.6701324,-0.2062768,-1.2261696,-0.0866007,-0.2615481,-0.572018,-1.2920008,-0.581184,-0.2819636,0.6298283,-0.0037113,-0.128332,-1.0565942,-0.8595301,-1.127578,0.6692948
-1.1756397,-1.2157695,-0.6994236,-0.7723919,-0.7776544,-1.2069582,-0.1347425,1.5963679,-0.8626902,-0.5575148,1.2839538,1.3671299,0.8086347,0.9292727,0.1163433,0.4880643,-0.3267114,1.8604001,0.3161652,0.5868699,-1.043064
-0.4399388,0.5578384,0.5977944,0.4097199,1.2630951,3.2626273,0.1896388,-0.9128142,0.7452714,-0.0824948,-0.8775645,-1.1537365,-0.6990144,-0.561071,0.4141437,-0.1922529,-0.6751612,-0.7562115,-0.9646446,-0.2794725,-0.4048259
0.2841848,2.9500779,-0.702282,-0.2433728,0.2643418,0.8761798,0.0559403,-0.7788593,0.2129701,-0.7716027,-0.4188649,1.8187247,-0.7238978,0.6358447,-0.8154915,-0.8279936,-0.7609288,-0.9628033,-0.9288501,0.6671261,-0.0452009
0.217424,-0.6861591,3.4687569,-0.3890194,-0.0359384,-0.3861048,0.4884637,-0.5701632,0.0463005,-0.7884961,-0.0568994,0.5866088,-0.7745184,-0.9549456,0.0169373,-0.7720739,-0.6681355,1.4074271,-0.5308962,0.7415889,-0.4966637
0.9492426,1.9541648,1.8223609,1.0587258,0.240449,0.5066242,-0.1215621,-1.0834224,0.3444138,0.1801317,-0.008812,-0.2043087,-1.2044445,0.8834299,-0.683545,-0.4262534,-1.2698664,-0.9202755,-0.2614505,-1.8814377,-0.4592775
1.1966097,1.0225934,1.4551271,1.2782339,1.0589634,0.2258442,0.1020679,-0.8386178,-1.4782643,-1.3117538,0.5542798,1.1493464,-0.5229035,-0.2150896,0.1177994,-0.4337791,-0.1699765,-1.3955411,-0.7556655,-1.7566881,0.4463337
-0.7788139,0.1745233,-0.477885,-0.2511091,0.0034775,-0.2308948,4.0833327,0.4073957,-0.1968002,-0.1300131,-0.2751675,0.0252286,-0.2808826,-0.7007538,-0.5483793,-0.8484347,0.2291263,0.1608663,0.0793929,-0.6037851,-0.1007457
1.3403241,0.6406979,1.1888901,0.2702928,-0.7699123,-0.1408928,0.2580712,0.075443,0.6634302,-0.7542035,-1.3808357,0.6222973,-1.2438672,1.9380573,-1.200305,-1.199672,0.7392917,-0.7882154,-0.8007963,1.2035571,-0.9388665
0.0172101,-0.0711884,-1.9852699,-1.1537502,-0.5591669,-0.5952649,-0.7294739,-0.0171781,1.3136154,0.5230463,-0.6384889,1.8857317,-0.4098055,0.7044562,-0.2000844,0.0846557,-0.3535874,-0.6030121,0.1010873,0.552682,2.4595282
1.4719111,1.4454351,1.5506008,0.8149945,0.7556612,0.904509,-0.4942153,-0.8519259,0.6862424,0.7070556,-0.3206052,0.5093761,-1.4894465,-0.0454317,-0.9269728,-0.5500436,-1.3892453,-0.9473205,-0.3750862,-1.4866271,-0.6678924
-0.2783376,0.0460384,0.5498788,-0.7042684,-0.3744225,0.9626846,-0.7784535,0.6910288,3.6523248,-0.347205,-0.9585329,-0.78494,-0.400206,-0.3533098,-0.15542,-0.9878918,-0.1760182,-0.6662424,0.1161869,0.4158305,0.1893486
-0.2402338,-0.9054768,0.4715792,-0.9985567,-0.3491926,-1.1650078,-0.414646,-0.1567343,-0.995011,-0.3851766,1.991702,0.5001075,2.229385,0.0342522,1.1832307,1.3410885,-0.2143717,0.3515116,0.2506311,-0.5324323,-1.4828024
-0.5096204,-0.8582732,-0.7853879,-0.6655733,-0.7974625,-0.724588,-0.7997788,2.9331898,-0.8163327,0.0487787,0.8997727,0.3244505,1.7158478,0.2854613,-0.7250115,0.4147746,-0.2485421,0.9715944,0.1223603,0.4965291,-0.9846841
-0.9510785,-0.2785392,-1.1675144,-1.7718162,-0.1942327,-1.4064934,-0.8326708,-0.4760584,0.1409163,1.2458269,0.3829319,-0.7104919,1.3774092,-0.1770893,0.1619659,1.7165037,0.4153387,0.4715171,0.5533517,0.132443,1.9369463
-0.0959735,-0.701549,-0.8118608,-1.0780145,0.6178942,-0.9224955,-0.2285256,-0.9694443,-0.9393073,-0.9671203,0.1697642,2.8067056,-0.5265486,1.4800271,0.1752522,0.1066431,0.1162488,0.7475635,0.3031389,1.5832257,-0.2559838
1.0898516,-0.5766291,1.9150457,0.2243096,1.5057664,0.448229,1.2875894,-1.0935724,-0.4229755,-0.0136463,-0.0653089,-1.1521631,1.5389014,-1.0245648,-0.7040083,-1.1410228,0.4332851,-0.2483908,-0.8722529,-1.2764216,-0.2884188
-0.6044512,-0.2995439,-0.5932698,-1.4098857,-0.4668524,-1.1630296,-0.2415935,0.2858716,-1.156595,0.9062603,1.602837,-0.5725525,1.3321948,-0.1923505,2.0901993,0.7283349,-0.1498119,0.7068788,0.7911924,0.431035,-1.5505588
-0.8817997,-0.6789334,-1.0743039,-0.9441397,-0.8058443,-0.6056665,-0.4469656,2.1157227,-0.9574165,-0.4480143,0.7209662,0.565836,1.7588484,-0.1242207,0.0442073,0.8325817,-0.2487991,0.9971656,-0.0650256,1.7653709,-1.0468334
-0.5885732,-0.6843103,-0.6940765,-0.9917899,-0.3686009,-1.0828933,-0.8739463,1.4212929,-1.0159949,-1.0946185,1.4578638,1.8762366,1.083922,1.4885882,0.208945,0.4885039,-0.1551362,1.1355067,0.1791443,-0.4574948,-0.7352174
0.7909866,0.1850016,2.0616553,0.2047836,2.2880205,1.4455622,-0.0813731,-1.1622664,-0.5034587,0.4399507,-0.2265236,-0.6054326,-0.6607104,-0.8905766,-0.8623895,-1.5258454,-0.5945102,-0.6789361,-0.2275698,-0.3984921,0.4352377
0.4895097,-0.0453313,-0.4759705,2.1691188,1.5426142,0.7969974,0.813996,-1.2167267,-0.041524,-0.1518347,-0.6410051,-1.0555503,-0.6454007,-0.5949272,-0.0269798,-0.955438,-0.6405642,-0.8789038,0.1264276,-1.0110951,2.0545029
-0.0026881,-0.7393165,0.9090849,0.2411776,0.4131697,0.1189584,0.2314168,2.4635541,-0.7327855,-1.8215125,-1.0457927,-1.1011158,-0.9043351,-0.286859,0.409132,1.4034118,-0.4523203,1.3048778,-0.6014338,0.6715642,-0.5862939
-0.8385306,-1.2580243,-0.9075536,-0.8952434,-0.2846058,-1.2157876,-0.8678672,0.0862148,-0.2783979,1.1935834,0.7459848,1.2866147,-0.1426681,1.982143,-0.2842481,-0.0098667,0.0698877,0.6689022,0.2371547,2.1625752,-0.9236459
0.6227436,2.8990662,-0.3177693,1.8692952,-0.0830261,1.1625344,-0.3212442,-0.1109437,-0.2175357,-1.015334,-0.3748775,-0.5126957,-1.0857424,-0.7106576,-0.6163994,-1.042737,-0.7171356,-0.5104116,0.0424835,-0.2351034,0.8267116
-1.011056,0.219759,0.4316849,-0.5141296,-0.4886385,0.3722883,0.5021808,0.5558713,2.6099479,1.7107307,-1.1370265,-1.0829138,0.0777699,-0.0596105,0.5569568,0.5772391,-0.8696131,0.283133,-1.6089672,-0.9297143,-0.6347562
-0.5665898,0.0981159,-0.4733336,-0.121073,0.0325801,0.8196072,0.4999909,-0.0791882,1.097173,2.6504212,0.3458896,-0.6680922,-1.1926501,-1.1491466,1.0491188,-0.0612323,-1.3825589,1.2112799,-1.3011759,-0.4159869,-0.7889193
-0.893903,-0.5631261,-1.2375428,-1.9932633,0.0252888,-1.4378286,-0.4447866,-0.1185871,0.3831592,2.158093,0.8788599,-0.7636312,1.1489545,-0.1398488,0.4162155,1.5085465,-0.3631533,0.1372231,0.5002996,0.4949525,0.7163279
0.2987242,-0.2269719,-0.650098,1.1279121,-0.232806,2.7573145,1.5698027,-1.0336262,-0.5058048,-0.592946,-0.4916309,-0.8397721,-0.6525355,-0.4344231,-1.1240847,-0.4777667,0.2205249,-0.5952528,-0.5227873,0.6783809,1.4766967
0.2882517,-0.5313753,0.0251554,-0.8464495,0.727055,-0.331924,-0.5175181,1.5845723,2.2338553,0.3684909,-0.4814833,0.0677597,-1.1458347,-0.3631088,0.2039788,-1.7011152,-0.609753,1.1914584,-0.5343092,1.3930277,-1.3207454
-0.177634,-1.0842877,0.9556836,-1.0997003,0.2063526,-0.9313498,-0.6574188,0.1713185,-1.0980392,-0.029119,1.2356091,0.2527169,2.5226236,-0.0875296,1.0995925,1.4882854,-0.6198532,0.2608751,0.0884215,-1.0398624,-1.0822655
-0.9073147,-0.0590682,-1.1419422,-1.289958,-1.0282258,-1.2094751,-0.3312962,0.7747054,-0.4371486,-1.6746,0.7088453,0.9575939,0.8496382,0.7199814,1.6367762,1.9388,0.3856584,0.0358596,0.4072758,-0.309768,0.7040951
-0.885691,-0.5876303,-0.7229693,-0.6311775,0.034526,-0.5513576,-0.4406075,0.2936978,-0.1212627,-0.3410636,-0.1846944,-0.6181704,0.8321085,-0.4520847,2.8112021,2.5314501,0.9386699,-0.4122862,-0.5894089,-0.0436942,-0.4642023
1.0569931,-0.6848174,1.766115,0.3374882,1.557036,0.0546289,1.3372618,-0.5198958,0.1130054,0.6495482,-0.6470961,-1.1641858,0.8871326,-1.3548635,-0.5104398,-1.2410814,-0.1137247,-0.5951211,-0.9991235,-1.3857183,0.890122
-0.3008698,0.1567748,0.4184746,-0.5927227,-0.6520535,-0.2232358,-0.1258639,0.3055615,-2.4488899,-1.8753909,2.1951048,-0.055514,-0.2392332,0.5495445,1.4850968,0.8501152,-0.4583331,0.8916349,0.3218178,0.1440508,0.1877528
-0.8324741,-0.016058,-1.26858,-0.9855235,-1.5381972,-1.1312069,-0.4301813,1.6756671,-0.6493307,-1.480108,0.5042685,0.6079235,0.0566037,0.5878416,1.3133651,1.32822,0.727164,0.1774742,1.2658616,-0.1660293,0.9188993
-0.387092,-0.7270616,-0.6735517,-0.9240891,-0.9435483,-1.1263668,-1.0516637,2.3215509,-0.7783731,-0.1396947,1.6671907,1.0480537,0.7926997,0.5876922,0.2359589,1.3819947,-0.1178482,0.8290958,-0.2265925,-0.2785595,-1.0468064
-0.6065843,-1.095934,-1.0716031,-0.7729872,0.4593771,-0.9191599,-0.7266201,0.603581,-0.8657746,1.5294587,2.1196778,-0.3879921,1.1751415,-0.3745662,-0.3550736,-0.3884862,-0.2808475,1.8421488,0.6464985,0.715913,-0.899543
-0.7427063,0.7703705,-0.3435202,-1.9156966,-1.1331915,0.2143717,-1.0247798,1.714946,-1.3166826,0.3277767,1.8491569,0.0325578,0.7675426,-0.4911146,-0.1407757,0.4847765,1.5989266,0.3973271,0.355942,-0.5571112,-0.5032047
0.546727,-0.5412885,-0.0601191,0.3523933,1.2160555,0.276953,-0.4054824,-0.6213785,2.6805453,0.1513242,-0.5608136,-1.5293897,-0.6726678,-0.3310642,-0.1205476,-0.9218624,-0.1678957,-1.0191684,0.872497,-1.1559871,1.6515967
-0.5763596,-0.5883351,-0.4797433,-1.536194,-0.2931977,-1.3770076,-0.35893,0.6016751,-1.1282213,0.866671,0.6274672,0.1292096,1.7063055,-0.5900232,1.6918632,0.6110019,-0.3443898,0.824804,1.448918,0.6653851,-1.4139344
-1.1657639,0.4833518,0.669313,1.8578739,0.3013121,0.2378613,-0.6528131,1.148708,-0.0864267,0.0651395,-0.1623338,-0.868403,-1.673525,-1.2810361,-0.0618782,-1.9219087,-0.6089922,0.8794252,1.2444737,0.3938186,0.9159484
0.0434306,0.9499381,2.0355664,1.0745813,-0.2728615,-0.4061565,0.8540483,-1.1426935,-0.1277884,-0.4191716,-1.1852556,1.2131397,0.2860195,-0.0378908,-0.3664665,-0.9401259,-1.4861595,-1.3332306,1.0154989,-1.0880097,1.0746982
-0.3236157,-0.2487579,0.5216838,-0.299292,-0.1498184,-0.8318319,-0.8102344,-0.9285023,-1.0351973,-0.1018814,-0.9086905,-0.4555255,1.2779488,0.3713842,2.837633,-0.3725117,1.4076993,-0.1932991,0.8908477,0.9660388,-1.1933329
-0.6340222,0.0734918,0.033301,0.596026,-1.1842037,1.204263,-0.0846387,-0.881241,-1.0687217,-0.5952102,-0.2881931,-0.9643702,-0.8232561,0.6967994,0.9493502,0.8238236,-0.2586965,-0.7024276,-0.8460162,2.4359799,1.7720578
-0.7038162,-1.4470027,-0.5913647,-0.5969367,-1.0001983,-0.42718,-0.5085024,-0.6369841,-0.8108509,0.9107715,1.3271275,1.5739597,-0.3565712,0.8248932,-0.511014,1.1323525,0.2045803,2.2689872,0.8342654,0.047928,-0.9532377
-0.2732236,-0.9246393,-1.1640201,-0.9919141,1.4377611,-1.4598739,-0.8061282,0.8823737,-0.3255822,1.8701133,0.9678552,1.7874607,-0.1229839,0.6057209,0.0725911,-0.3788881,-0.6356366,-0.2870731,-0.1370681,1.1094542,-1.0507855
-0.429691,-0.0708498,0.3833251,0.0195054,-0.4847883,-0.857587,-1.0683671,-0.7575571,-0.9440986,-0.2684678,-0.4960521,0.4410459,1.5790029,1.4350492,2.3666244,0.1323729,1.7102997,-0.8648296,-0.9284093,0.3986073,-0.8472775
0.7691848,0.0718377,0.003867,-0.1065661,-0.3722732,-0.376639,0.4024125,-1.0025978,2.4491232,-0.0832648,0.0170197,-0.7124674,0.1372975,-1.0923796,-0.2103217,-0.5348162,-0.0187797,-1.0215711,-0.4306525,-0.8740577,2.810136
0.357584,0.7491094,-0.13834,-0.7803782,0.7195868,-1.2658381,-1.1580874,0.3427903,-0.8886139,-0.6232843,0.7535048,3.1289328,-0.1274301,0.5515012,0.5192648,-0.6704565,-0.1807594,-0.3796211,-0.9172978,0.9970816,-0.7207019
-0.7443358,-0.0413707,0.7380621,-0.163776,1.9551295,0.5683638,0.0017596,0.3546132,2.668549,-0.6171384,-0.8924632,-0.9154775,-0.9520096,-0.2537339,-0.4085761,-0.9276451,-0.7513131,-0.590913,-0.1190894,-0.7760284,1.3954075
0.0944073,-0.7112275,0.4667804,-0.5656587,-0.0685183,-0.9785024,-0.9252854,0.1333537,-1.1521832,-0.7809584,2.57556,-0.0038609,0.3950937,0.3400227,1.5270818,1.3965379,-0.1807986,0.7951986,0.5091743,-0.9351924,-1.4822455
-0.9751998,1.0429188,-0.0646779,-0.1948607,-0.7492256,1.2711616,0.6190764,0.4363112,1.0997893,0.151832,-1.2143654,-0.561132,0.2575757,1.4331382,-0.1732448,1.2431197,-1.1596683,1.2762779,-1.4436577,-1.526541,-1.0323399
0.0689385,1.1288861,2.1666367,0.1691304,0.8061134,0.4029387,1.1041914,0.5182317,-0.6680366,-1.2262593,-0.5166959,-1.0061339,-0.1295745,-1.1878657,0.4604471,0.5639496,-0.8296218,1.1833679,-0.9827976,-0.7847135,-1.6882099
2.5440258,-0.5326796,-0.4289416,1.4704218,1.211483,-1.098558,0.52241,-0.047347,1.3985125,0.5290054,0.0048855,-1.2502855,-0.2641497,-0.3600401,-0.5153929,-0.8178522,-0.5032485,-0.8925758,-1.0917391,-0.8064298,0.3716626
0.4967481,-0.8946341,0.5896135,1.2017835,0.8253809,-1.0303051,0.1043467,-0.2997694,1.7548582,1.0752193,-0.5333915,-1.465616,-1.4019628,-1.0192501,1.0497697,-1.0734853,-0.0417701,0.2135637,-0.7390577,-0.7105943,1.5162286
-0.4721859,-0.0496554,0.1255837,-0.0059517,-0.3670207,-0.8398539,-0.6960375,-0.6300877,-0.8169541,-0.4287821,-1.004297,-0.0612853,1.6207295,0.4317267,2.768367,-0.1492614,1.9522311,-0.6045259,-0.4624049,0.8558617,-0.7481017
-1.1345111,1.247186,-0.25094,-0.3511223,-0.3482141,-0.7491116,2.6162961,1.3784833,-0.1204047,-0.2229334,0.6040992,-0.0892632,0.3337598,-1.3554486,-0.7484972,-1.4178814,0.8604005,0.6109506,0.4908341,-0.8740446,-0.6861103
-0.7277659,-1.1391812,-0.8297058,-1.1309415,-0.81808,-0.4087795,-1.1721769,1.2160397,-0.4499434,1.5096672,1.881894,0.6703638,0.9859665,0.5295896,-0.2140009,1.3800995,-0.2471408,1.1289594,-0.4820862,-0.1690416,-1.1186491
0.7349563,2.2855595,-0.567265,0.9156265,0.074132,2.4955811,0.3681328,-0.3319455,0.2049105,-0.1350445,-0.8401482,-0.4470968,-1.6581977,-0.0476498,-0.4198139,-1.0341374,-0.3510205,-0.6678785,-0.4160939,0.1705446,-0.937616
-0.737822,-0.0280993,-0.8334557,0.683841,-0.9162277,1.0344415,0.3395533,0.2897048,1.14114,1.6499165,-1.7308079,-0.7752058,-1.2635466,0.1496442,-0.4971853,1.7093419,-0.8439207,-0.9071256,-0.5782212,0.6143248,1.2374107
0.2712264,-0.7596939,0.792705,-1.1017878,0.4981174,1.0326064,-0.2466451,1.0314003,0.6373099,1.3051942,0.4290356,-1.2934275,-0.6577622,-0.1094154,-0.0032104,-2.1291871,0.1400651,0.2504378,1.4524403,-1.9818341,0.096382
